feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,label
-507.1007080078125,24.710710525512695,0.25227296352386475,10.630644798278809,-5.709085464477539,10.645320892333984,-3.124222993850708,7.0975213050842285,-1.8071099519729614,6.876056671142578,-2.1298277378082275,5.696476936340332,-3.721928119659424,0.3669346272945404,0.33421075344085693,0.3208017945289612,0.31489554047584534,0.30320239067077637,0.28582102060317993,0.2743339538574219,0.28466930985450745,0.31568479537963867,0.3150421380996704,0.31385552883148193,0.3508114218711853,11.922521819910695,10.39807260265695,11.44169026561572,12.267729723409538,13.004036473146787,13.53326567773196,33.559477098855254,0.09843636665860735,periculos
-581.7874145507812,12.986709594726562,-1.18647301197052,8.042769432067871,-1.667873501777649,5.316344738006592,-1.0027915239334106,4.133086681365967,-0.2727082669734955,5.2804388999938965,-1.1750810146331787,3.7169463634490967,-0.22701607644557953,0.1915767341852188,0.2141968011856079,0.21336548030376434,0.23058834671974182,0.24453234672546387,0.23783206939697266,0.21993666887283325,0.19382202625274658,0.2327629178762436,0.22998552024364471,0.17182597517967224,0.1754639446735382,8.279904954459925,6.750247101034198,7.810136049593715,8.323734461066724,8.519354272651373,9.651990929042684,20.720837183737586,0.052136537415377174,periculos
-615.6849365234375,11.249006271362305,-1.915960669517517,3.723637104034424,-1.727982759475708,2.9398152828216553,-1.0065112113952637,1.678220272064209,-1.084483027458191,1.3709442615509033,-1.039730429649353,1.0015016794204712,-0.884592592716217,0.07941258698701859,0.07277543097734451,0.07238566130399704,0.07511236518621445,0.0867806002497673,0.10508237779140472,0.09992600232362747,0.08986147493124008,0.09579254686832428,0.09214453399181366,0.0901278629899025,0.08933539688587189,7.709084614112096,7.40958718958606,7.760993738936729,8.109807393781558,8.10701591845715,8.311280677623493,14.041796369788102,0.023133386726305608,periculos
-606.6685180664062,7.518139362335205,0.724378228187561,16.77704620361328,1.6153911352157593,11.572806358337402,3.094691276550293,6.576833248138428,2.9043726921081543,8.343415260314941,-0.6329441070556641,2.4443881511688232,0.42299821972846985,0.3186628520488739,0.3450572192668915,0.35616281628608704,0.38045862317085266,0.388254314661026,0.38894692063331604,0.2914358973503113,0.2868828773498535,0.2953506410121918,0.24140724539756775,0.25017741322517395,0.2579731047153473,11.980328194396506,10.474049478821506,12.468559627113954,13.278000501134436,14.82531142840212,16.518577867619875,37.47439359012008,0.10579836345502901,periculos
-665.0902099609375,0.9787440299987793,-1.4768810272216797,3.62484073638916,-2.423628330230713,3.1987502574920654,-2.8214235305786133,1.9984385967254639,-2.146526336669922,2.916163206100464,-1.084506630897522,2.724133253097534,-2.367875576019287,0.037061408162117004,0.0448780320584774,0.04777595028281212,0.04011853411793709,0.03456222265958786,0.03622390329837799,0.035264935344457626,0.048460304737091064,0.07477220147848129,0.06841962784528732,0.06895545870065689,0.056750185787677765,8.06497244797361,7.86228228965713,8.142841643133092,8.508878887051296,8.800010225323573,8.838277037243222,13.337737339345209,0.04405109102998066,periculos
-438.9228210449219,-19.329484939575195,-30.279136657714844,59.02880096435547,-23.28171730041504,17.023759841918945,-10.831669807434082,8.939833641052246,-14.084607124328613,13.849620819091797,-13.14431381225586,5.082258224487305,-2.707123279571533,0.13737478852272034,0.24632884562015533,0.171050027012825,0.30664363503456116,0.29007023572921753,0.6748190522193909,0.24107806384563446,0.13027359545230865,0.1828506588935852,0.4889726936817169,0.18859775364398956,0.10609792917966843,14.997230376500749,8.04780479071629,10.335167337294617,11.920927211870884,14.208170644821177,23.479531191674045,60.52580826906582,0.2586233428030303,periculos
-346.6043395996094,5.8772993087768555,-53.58409118652344,51.183433532714844,-18.5117244720459,12.198005676269531,-18.984268188476562,6.928472518920898,-10.770730018615723,3.446760416030884,-10.902070999145508,12.68283462524414,-2.8744261264801025,0.19933009147644043,0.1531440019607544,0.13026027381420135,0.1495213359594345,0.1588391810655594,0.45741957426071167,0.5863640308380127,0.34948745369911194,0.2668039798736572,0.22741952538490295,0.41353410482406616,0.27359285950660706,13.519792403491103,8.844160760699253,15.801884136882524,16.13895683541821,20.576716589779554,20.349604313737554,60.37390751501773,0.22875682417168675,periculos
-582.5852661132812,-24.285961151123047,-18.79095458984375,19.771778106689453,-11.366015434265137,10.375357627868652,-8.710612297058105,14.11652946472168,-4.250443935394287,11.921793937683105,-5.975322246551514,2.6142210960388184,2.9654541015625,0.22094309329986572,0.2639206051826477,0.22814880311489105,0.3529253304004669,0.5347954630851746,0.31093350052833557,0.39829105138778687,0.6568341851234436,0.6057488322257996,0.26492059230804443,0.20334875583648682,0.20221111178398132,10.361144450576012,8.655192631926656,9.767259405191874,13.183020979336117,20.22304684053196,20.027932862064528,51.78795933219069,0.3158763323643411,periculos
-617.8662109375,-7.847800254821777,-45.92573547363281,28.246915817260742,-19.998838424682617,20.54366111755371,-11.03290843963623,11.761347770690918,-16.155324935913086,10.778199195861816,0.1087556928396225,15.537506103515625,2.2375028133392334,0.4105798900127411,0.5906437039375305,0.365384966135025,0.4497353732585907,0.5150337815284729,0.6376791596412659,0.37672287225723267,0.36402955651283264,0.3084442913532257,0.2966427803039551,0.376481831073761,0.41936972737312317,11.028282391911533,8.254998887966183,11.57318754835303,16.601486992984118,19.405321220921735,20.05874623118022,57.40963881634467,0.23952073317307693,periculos
-596.6702270507812,-5.268909931182861,-22.088848114013672,11.553312301635742,-3.527456521987915,4.38821268081665,1.6798558235168457,8.802501678466797,-3.2373712062835693,-2.7592709064483643,3.696511745452881,8.837015151977539,0.14151261746883392,0.6471703052520752,0.6888641119003296,0.28845351934432983,0.20338110625743866,0.23025254905223846,0.20131970942020416,0.2994573712348938,0.4510020613670349,0.400895893573761,0.24827496707439423,0.25418588519096375,0.2633427679538727,11.922330693905975,7.932340238835982,10.405901927869708,16.956763004536953,19.379718406471643,21.767821655740157,45.37478044085659,0.1901071125565611,periculos
-430.0177307128906,67.31182098388672,-50.964088439941406,18.516071319580078,-15.654624938964844,5.948648452758789,-9.059565544128418,-0.7147393226623535,-0.525625467300415,-4.513443470001221,-5.5781989097595215,5.163914203643799,-3.0215446949005127,0.4173848032951355,0.2714141011238098,0.3961869478225708,0.39654219150543213,0.35323089361190796,0.288230836391449,0.25809165835380554,0.3600810468196869,0.4561014473438263,0.4542458951473236,0.40592387318611145,0.5673242807388306,9.388921835841131,8.608564195524126,10.669867991205482,12.821070925384689,14.855828063844797,21.292365859390095,59.981897083789015,0.1841770658557047,periculos
-686.6151123046875,-37.64427185058594,-17.376310348510742,30.22406768798828,-8.728065490722656,24.131681442260742,-8.551734924316406,25.02474021911621,-2.776259183883667,15.7857084274292,1.6528897285461426,12.218365669250488,3.0736474990844727,0.46330195665359497,0.539114236831665,0.6186530590057373,0.5118582248687744,0.4918702244758606,0.7228626012802124,0.5308771133422852,0.4889180064201355,0.4947889447212219,0.4578172266483307,0.457671195268631,0.40048742294311523,9.895651820759031,9.022707222913184,10.156470503787098,14.317960307613882,16.695673852947152,16.722361112214813,57.76998555657557,0.29099096433080807,periculos
-607.9659423828125,-13.431412696838379,-45.99256134033203,19.61980628967285,-8.318727493286133,10.979402542114258,-6.270437717437744,18.205890655517578,2.9939868450164795,5.174135684967041,-8.054438591003418,7.569034576416016,6.541332721710205,0.19613300263881683,0.3199129104614258,0.36856013536453247,0.20801463723182678,0.2742506265640259,0.5943990349769592,0.46811819076538086,0.2993106544017792,0.6442946195602417,0.308878630399704,0.20450066030025482,0.18196263909339905,9.943388443548372,8.512263808784938,9.901867427431338,17.95986228807378,21.425835786763745,22.01410345045121,57.38325053896709,0.18882953689759036,periculos
-635.9266357421875,35.872257232666016,5.13974666595459,5.1200361251831055,-2.4738144874572754,4.977814674377441,-1.3896880149841309,4.821046352386475,1.5360969305038452,3.9064154624938965,2.8082072734832764,4.016531944274902,1.8287248611450195,0.3927142322063446,0.3612770140171051,0.3722619414329529,0.3827044367790222,0.43205758929252625,0.46631282567977905,0.4415946900844574,0.448132187128067,0.47172433137893677,0.41924402117729187,0.4922507107257843,0.42391398549079895,8.61146264626298,7.6269786775674895,8.875120321996006,11.375323036395706,11.665041817913144,12.779806092947942,36.48498212023118,0.10708290289256199,periculos
-514.2460327148438,39.58742904663086,0.10520736873149872,25.984020233154297,-4.673947811126709,15.32518196105957,-6.9287590980529785,10.574100494384766,-4.672994613647461,5.22241735458374,-3.907864570617676,4.086366176605225,-5.475583553314209,0.5298619866371155,0.5255178809165955,0.4889087677001953,0.5043888092041016,0.5409805178642273,0.49484825134277344,0.514687716960907,0.512019693851471,0.5447020530700684,0.4998699128627777,0.503672182559967,0.49573761224746704,10.1724917740148,8.752781176139575,10.48512119639329,12.186502456576154,14.408437580643904,14.726441709891091,46.71236834657202,0.1480840656525851,periculos
-423.0995788574219,6.723649024963379,-17.34577751159668,57.072147369384766,-14.755528450012207,25.31309700012207,-4.1830830574035645,10.453333854675293,-3.9989614486694336,-0.2546386122703552,8.177175521850586,-1.067253589630127,-4.720884799957275,0.28840208053588867,0.3525039553642273,0.8049827218055725,0.4426143169403076,0.27589258551597595,0.2116483747959137,0.18221667408943176,0.15382322669029236,0.18658754229545593,0.2147103101015091,0.29267606139183044,0.21886003017425537,10.863788745756896,8.720558784223611,11.38283766518615,13.161440382194321,13.410711522285201,20.746799497528258,60.55467848132735,0.3151646205357143,periculos
-310.47564697265625,16.79038429260254,-26.446306228637695,32.120914459228516,-41.208282470703125,19.04340171813965,1.541517972946167,21.526592254638672,-4.880276679992676,13.237668991088867,-5.662338733673096,9.067909240722656,-2.7923407554626465,0.37857088446617126,0.4109148383140564,0.3497931659221649,0.3255055844783783,0.24708297848701477,0.30206137895584106,0.2689025104045868,0.2162693738937378,0.5469698309898376,0.29559770226478577,0.22579415142536163,0.34604108333587646,10.676059586916935,8.62030291188269,11.188883711220063,14.163428742513515,13.392624478346216,18.260494213193287,59.90049799402613,0.34172952586206895,periculos
-308.6869812011719,-2.4112963676452637,-49.009979248046875,47.14616012573242,-15.080206871032715,10.458236694335938,-9.202370643615723,10.794612884521484,-6.429236888885498,10.293974876403809,-2.1530745029449463,2.8547403812408447,-2.3568670749664307,0.30087384581565857,0.39106547832489014,0.27495861053466797,0.2686084806919098,0.5471339225769043,0.4821544885635376,0.09134779125452042,0.11245553940534592,0.23111405968666077,0.45889392495155334,0.17670387029647827,0.15470726788043976,9.854510951810058,8.21570622001861,9.675257081619284,12.666207968757409,17.507234981608864,23.84137236259283,60.32332545818187,0.2734508775684932,periculos
-259.1076965332031,3.52467942237854,-45.11327362060547,39.74337387084961,-27.78709602355957,15.283883094787598,-19.299192428588867,9.756481170654297,-16.768781661987305,12.488210678100586,-8.380213737487793,4.664396286010742,-13.297219276428223,0.4492327868938446,0.2886585593223572,0.3288438320159912,0.5396334528923035,0.7405876517295837,0.2055497169494629,0.28050899505615234,0.2779439091682434,0.3179594576358795,0.2928743064403534,0.20215262472629547,0.3247644007205963,11.700494197389736,8.084694282132409,10.489695430504302,12.880305448162554,15.911288671304085,20.468620078203077,59.73800379370051,0.31579427083333333,periculos
-626.0117797851562,31.262516021728516,9.88314437866211,21.43696403503418,-18.471567153930664,15.132525444030762,-5.459255218505859,15.814396858215332,-3.35378098487854,12.48145866394043,-6.148519039154053,5.299680709838867,-4.699321269989014,0.5049931406974792,0.461180180311203,0.42365333437919617,0.501460611820221,0.43216028809547424,0.4055388569831848,0.4311021864414215,0.4069724977016449,0.6046693921089172,0.5993421077728271,0.5399491190910339,0.48060670495033264,10.584361298979765,8.155277211455836,9.746501930354789,12.324814946556296,14.373259571983564,13.006341891320545,54.69201585605596,0.2634585644197952,periculos
-493.1727294921875,-21.50218963623047,-49.99625015258789,25.41364288330078,-7.730257511138916,17.863359451293945,-6.81707763671875,11.969964981079102,-1.0225906372070312,9.728611946105957,-1.7726528644561768,8.79799747467041,-1.1386585235595703,0.2714453339576721,0.2547851502895355,0.3047824203968048,0.18722431361675262,0.22372879087924957,0.24257437884807587,0.3196272552013397,0.3467525243759155,0.23315174877643585,0.2492782026529312,0.208082914352417,0.2675809860229492,13.400112631135778,9.235750608216469,10.156176937424465,13.534353972672674,15.735745143574418,16.175713319022936,43.534060627671906,0.1958499484592014,periculos
-526.726806640625,39.905364990234375,4.433943748474121,23.91287612915039,4.451800346374512,17.51693344116211,3.8594789505004883,9.790824890136719,5.0715203285217285,8.696568489074707,2.4785475730895996,6.112257480621338,2.9433023929595947,0.7278168201446533,0.6958714723587036,0.6967709064483643,0.7443150281906128,0.7820568084716797,0.7675763368606567,0.6823235154151917,0.6790974140167236,0.6496552228927612,0.6451579332351685,0.6681535840034485,0.7215844988822937,14.830773019480562,9.124707073263579,10.71638403297421,12.506124610214275,13.753679313334963,15.069662679056506,47.85723369788855,0.09392322358630953,periculos
-673.5828247070312,-36.426876068115234,-5.061348915100098,10.81071662902832,-17.175823211669922,16.92546272277832,-10.311705589294434,8.735907554626465,-10.5073823928833,8.0971097946167,-9.94987678527832,3.418107032775879,-8.11018180847168,0.411546528339386,0.48172637820243835,0.5865700840950012,0.45436662435531616,0.3309493660926819,0.3593404293060303,0.3696143329143524,0.4391252398490906,0.5482329726219177,0.3748222291469574,0.3532581925392151,0.3940979838371277,15.844476454706303,9.967224595035203,11.414914192378372,13.774448099670515,15.247794622515448,18.677424637529544,60.236718831370304,0.4747708538385827,periculos
-661.709716796875,46.17778778076172,-4.619867324829102,27.229934692382812,3.0704262256622314,10.114733695983887,-3.2411510944366455,9.538244247436523,-3.8275341987609863,4.372293472290039,-3.2878620624542236,4.794034957885742,0.7989843487739563,0.550268292427063,0.5926668047904968,0.6025384664535522,0.585618257522583,0.576398491859436,0.5917087197303772,0.6785635948181152,0.6553292870521545,0.5347395539283752,0.49436861276626587,0.5084918141365051,0.5125370621681213,10.638358926729373,8.860154332560157,11.187495637386391,12.25992742897317,12.427538535457026,13.648758557980633,50.897361859493486,0.16673381782016872,periculos
-617.8273315429688,34.201839447021484,-20.133705139160156,36.56446075439453,-11.040761947631836,16.693666458129883,5.293388843536377,12.805622100830078,5.16671895980835,10.11721134185791,0.7471875548362732,10.629911422729492,-1.5719894170761108,0.5193701982498169,0.5275238752365112,0.4506623148918152,0.4766058921813965,0.5459110140800476,0.564224362373352,0.5314081311225891,0.5485925674438477,0.5645564198493958,0.5665830373764038,0.6770188212394714,0.6576811671257019,10.44210268169392,9.773068706645326,10.344037779937281,12.339103638502898,12.914340306007205,14.114429438495646,52.79093478157261,0.17366976351351351,periculos
-583.2565307617188,39.09345245361328,-12.132675170898438,54.03745651245117,-7.806288719177246,22.94516944885254,10.490985870361328,14.315574645996094,8.290926933288574,12.055089950561523,3.001624584197998,15.687210083007812,0.057794373482465744,0.49674922227859497,0.4547483026981354,0.361874520778656,0.39789605140686035,0.4594400227069855,0.48233112692832947,0.49095821380615234,0.5588707327842712,0.6694750189781189,0.6990296840667725,0.822083592414856,0.7632898688316345,11.013455691577093,12.227487895102595,10.923021336951177,12.138176276382051,13.053959160619392,15.113337347833626,56.798518203364175,0.17098201717342343,periculos
-660.4418334960938,20.284751892089844,-20.830341339111328,16.63985824584961,-14.263779640197754,11.951610565185547,0.41604161262512207,11.431702613830566,5.234983921051025,9.313260078430176,0.18951423466205597,8.590930938720703,-2.1795506477355957,0.5316288471221924,0.530525267124176,0.4547489285469055,0.46582767367362976,0.42074182629585266,0.47921544313430786,0.5187616348266602,0.507280170917511,0.5630923509597778,0.5718458890914917,0.6281419396400452,0.5376297235488892,8.334126453254084,7.769160773148706,9.251038992520343,9.791232466541727,10.87348175288427,12.805944554263677,40.66215447530288,0.19705447635135134,periculos
-248.4869842529297,13.02202320098877,-28.139129638671875,4.01764440536499,-28.412866592407227,12.457808494567871,-22.74900245666504,10.601788520812988,-12.281201362609863,8.701780319213867,-14.348742485046387,7.696487903594971,-13.248592376708984,0.5043824315071106,0.4778715670108795,0.5340671539306641,0.607886016368866,0.6140097975730896,0.4655185639858246,0.4487224519252777,0.4885774552822113,0.6847109198570251,0.6035168766975403,0.44267189502716064,0.6025847792625427,11.707999979746475,10.67959479779495,12.056640771327787,13.095202881665463,13.31000632330192,14.732612217847423,58.19808297813256,0.3604482014973958,periculos
-264.09619140625,-0.7948183417320251,-60.948246002197266,19.46307373046875,-68.32569885253906,-2.2830567359924316,-41.232215881347656,0.5639132857322693,-36.439090728759766,-2.0014090538024902,-33.15761947631836,-2.9010396003723145,-27.265899658203125,0.5730591416358948,0.48903578519821167,0.4973945915699005,0.45911699533462524,0.4770808517932892,0.5243329405784607,0.4065738618373871,0.5330173373222351,0.450626403093338,0.46840089559555054,0.5826277136802673,0.5664623975753784,15.965246704632452,12.010925821215675,9.427218426668462,10.946903293891884,15.131725801352763,15.657162924918667,60.43042371859406,0.3299647739955357,periculos
-198.09255981445312,-22.880725860595703,-68.63396453857422,21.333656311035156,-71.37080383300781,11.820207595825195,-45.03680419921875,0.8468127250671387,-46.43910217285156,3.9232330322265625,-35.07649230957031,-1.7186758518218994,-41.752864837646484,0.5221601724624634,0.5425003170967102,0.39736130833625793,0.49243801832199097,0.6683470010757446,0.24957239627838135,0.18007323145866394,0.1559864580631256,0.2961534857749939,0.5274583697319031,0.5918943881988525,0.48078304529190063,15.786954381194136,10.320106542599943,9.321290026170226,11.45698611433438,16.348934232945606,19.032125330619657,59.317030669765145,0.3236083984375,periculos
-274.7295227050781,-11.422669410705566,-69.79715728759766,18.186582565307617,-67.9483871459961,0.7541818022727966,-45.170135498046875,0.042089156806468964,-38.485408782958984,4.969367980957031,-37.59770965576172,1.627906084060669,-25.70218276977539,0.2983136773109436,0.5906124114990234,0.40552881360054016,0.3384248912334442,0.4802084267139435,0.40256279706954956,0.6352912187576294,0.5381230115890503,0.26919594407081604,0.5106950998306274,0.48828476667404175,0.3901476263999939,15.29952443571961,11.734653415035211,9.840245252051526,12.41126012913341,18.80759476689692,19.33937420598425,61.11682018209543,0.3203822544642857,periculos
-182.35940551757812,-27.940013885498047,-64.31695556640625,24.143266677856445,-70.27830505371094,5.377322196960449,-44.68627166748047,-1.1008106470108032,-46.344635009765625,1.880423903465271,-40.78098678588867,6.544406890869141,-31.842235565185547,0.16608068346977234,0.14578023552894592,0.21635471284389496,0.2266068011522293,0.40541744232177734,0.3933054506778717,0.2951613962650299,0.4424753785133362,0.28508928418159485,0.4898509383201599,0.6614997982978821,0.443367063999176,16.2228571058701,11.336234520565167,9.084500585863633,12.381410324337347,15.047808567909867,18.69508264656493,61.95474908399955,0.3326416015625,periculos
-235.96641540527344,-4.945195198059082,-56.194610595703125,42.686744689941406,-58.66352462768555,19.6274471282959,-31.40504264831543,21.22795867919922,-32.496360778808594,2.757553815841675,-34.44541931152344,3.4767062664031982,-21.75169563293457,0.3293359577655792,0.3260612487792969,0.4137672483921051,0.32765138149261475,0.7791119813919067,0.5568485260009766,0.2455517053604126,0.3054802417755127,0.45090603828430176,0.40093040466308594,0.5205823183059692,0.4468492269515991,11.599117827860661,16.67205200988049,11.947119595043123,13.292115784391806,17.189961930420793,18.245455853815155,60.17505819125556,0.33418996710526316,periculos
-397.67291259765625,-7.259454250335693,-74.14313507080078,24.822086334228516,-56.465492248535156,-1.5596122741699219,-36.115440368652344,-7.042672634124756,-32.095497131347656,-8.302241325378418,-26.766494750976562,-0.8776046633720398,-29.39646339416504,0.662592351436615,0.3072172701358795,0.18848353624343872,0.39898350834846497,0.19577327370643616,0.13934174180030823,0.240923210978508,0.20655259490013123,0.17116068303585052,0.5212641358375549,0.7360561490058899,0.35923677682876587,13.1035545078637,12.976680333212936,9.458411510677598,12.159570147785885,12.651287832182595,17.496305741113808,60.33350810163184,0.3662109375,periculos
-292.91986083984375,-10.124885559082031,-51.88597869873047,26.611135482788086,-58.544960021972656,-1.5333713293075562,-36.540035247802734,-5.222784996032715,-30.1762752532959,0.07650499045848846,-34.05214309692383,-1.1011717319488525,-20.72995376586914,0.23971064388751984,0.35950586199760437,0.20199987292289734,0.21565034985542297,0.17917095124721527,0.20758280158042908,0.7854952812194824,0.48658227920532227,0.16128721833229065,0.3441869616508484,0.23710420727729797,0.12447558343410492,15.42593001834435,10.74207862355927,10.11781823960916,12.192645029191514,15.068203715671194,18.785192988825983,60.85076969568047,0.3331298828125,periculos
-326.1552734375,-17.179006576538086,-63.816165924072266,19.277029037475586,-67.0207748413086,5.205349922180176,-37.46104049682617,3.532341480255127,-31.551166534423828,-7.962651252746582,-24.504337310791016,-0.8166026473045349,-25.956462860107422,0.5764374732971191,0.48186224699020386,0.4948974549770355,0.6020926237106323,0.2927071452140808,0.31737685203552246,0.2902774512767792,0.3288689851760864,0.23077704012393951,0.29479560256004333,0.3665803074836731,0.2998233139514923,13.809167096012835,12.111763882969338,9.94505412274645,12.043525078163455,14.780927265815972,16.069447181929796,61.06230513775544,0.3485530931122449,periculos
-364.429443359375,-70.23501586914062,-58.76567459106445,23.05567169189453,-65.9233627319336,12.84127426147461,-43.42389678955078,7.376632213592529,-29.70298957824707,5.690884113311768,-40.411319732666016,2.666436195373535,-19.453811645507812,0.20570941269397736,0.1094130203127861,0.5088027715682983,0.21570566296577454,0.21230199933052063,0.2810191214084625,0.38562828302383423,0.5782723426818848,0.18296433985233307,0.4028528034687042,0.5839208364486694,0.49387434124946594,11.585922984772115,13.656293170278163,9.957036975794104,13.953250067979933,18.121623096695764,17.95585707716822,62.250323097627394,0.399605129076087,periculos
